"Time","smee.stator.stray.port_p.Phi.re","constantSpeedQS.phi","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.im","smeeQS.short.port_p.reference.gamma","smee.excitation.electroMagneticConverter.Phi.re","constantSpeed.phi"
15.0781,-0.068341322,2366.0981,0.38568941,-0.23251687,0.044558816,4.7287464,0.34576562,2365.3127
15.0782,-0.06970679,2366.1138,0.39280283,-0.22028747,0.042390909,4.7287669,0.34576523,2365.3284
15.0783,-0.071003504,2366.1294,0.39952862,-0.20784065,0.04018119,4.7287879,0.34576485,2365.344
15.0784,-0.072230197,2366.145,0.40586016,-0.19518872,0.037931848,4.7288089,0.34576446,2365.3596
15.0785,-0.073385656,2366.1609,0.41179115,-0.18234414,0.035645094,4.7288299,0.34576407,2365.3755
15.0786,-0.074468747,2366.1765,0.41731575,-0.1693196,0.033323184,4.7288508,0.34576368,2365.3911
15.0787,-0.075478382,2366.1921,0.42242852,-0.15612794,0.030968411,4.7288718,0.3457633,2365.4067
15.0788,-0.076413587,2366.208,0.42712441,-0.1427822,0.028583096,4.7288928,0.34576291,2365.4226
15.0789,-0.077273428,2366.2236,0.43139878,-0.12929551,0.026169593,4.7289138,0.34576252,2365.4382
15.079,-0.078057066,2366.2393,0.43524745,-0.11568122,0.02373028,4.7289348,0.34576213,2365.4539
15.0791,-0.078763716,2366.2551,0.43866655,-0.10195275,0.021267561,4.7289557,0.34576175,2365.4697
15.0792,-0.079392686,2366.2708,0.44165275,-0.088123657,0.018783869,4.7289767,0.34576136,2365.4854
15.0793,-0.079943366,2366.2864,0.44420311,-0.074207574,0.016281651,4.7289977,0.34576097,2365.501
15.0794,-0.080415197,2366.302,0.44631508,-0.060218241,0.013763377,4.7290187,0.34576058,2365.5166
15.0795,-0.080807723,2366.3179,0.4479866,-0.046169464,0.011231528,4.7290392,0.3457602,2365.5325
15.0796,-0.081120551,2366.3335,0.44921604,-0.032075111,0.0086886017,4.7290602,0.34575981,2365.5481
15.0797,-0.081353381,2366.3491,0.45000213,-0.017949084,0.0061371061,4.7290812,0.34575942,2365.5637
15.0798,-0.081505977,2366.365,0.45034415,-0.0038053277,0.0035795576,4.7291021,0.34575903,2365.5796
15.0799,-0.081578188,2366.3806,0.45024171,0.010342198,0.0010184788,4.7291231,0.34575865,2365.5952
15.08,-0.081569947,2366.3962,0.44969493,0.024479536,-0.0015436049,4.7291441,0.34575826,2365.6108
15.0801,-0.081481256,2366.4119,0.44870436,0.03859273,-0.0041041663,4.7291651,0.34575787,2365.6267
15.0802,-0.081312209,2366.4277,0.44727099,0.052667852,-0.0066606808,4.7291861,0.34575748,2365.6423
15.0803,-0.081062973,2366.4434,0.44539621,0.066691019,-0.0092106266,4.729207,0.3457571,2365.658
15.0804,-0.080733791,2366.459,0.44308186,0.080648378,-0.011751489,4.729228,0.34575671,2365.6736
15.0805,-0.080324985,2366.4749,0.44033027,0.094526172,-0.014280762,4.729249,0.34575629,2365.6895
15.0806,-0.079836957,2366.4905,0.4371441,0.10831068,-0.01679595,4.72927,0.3457559,2365.7051
15.0807,-0.079270191,2366.5061,0.43352652,0.12198833,-0.019294575,4.729291,0.34575552,2365.7207
15.0808,-0.078625254,2366.522,0.42948109,0.13554561,-0.021774171,4.7293115,0.34575513,2365.7366
15.0809,-0.077902772,2366.5376,0.42501181,0.14896913,-0.024232294,4.7293324,0.34575474,2365.7522
15.081,-0.077103458,2366.5532,0.42012313,0.16224565,-0.026666518,4.7293534,0.34575436,2365.7678
15.0811,-0.076228105,2366.5688,0.41481978,0.17536207,-0.029074444,4.7293744,0.34575397,2365.7834
15.0812,-0.075277574,2366.5847,0.40910709,0.18830544,-0.031453695,4.7293954,0.34575358,2365.7993
15.0813,-0.074252799,2366.6003,0.40299064,0.20106299,-0.033801928,4.7294164,0.34575319,2365.8149
15.0814,-0.0731548,2366.616,0.39647645,0.21362214,-0.036116824,4.7294374,0.34575278,2365.8306
15.0815,-0.071984649,2366.6318,0.38957101,0.22597048,-0.038396098,4.7294583,0.34575239,2365.8464
15.0816,-0.070743509,2366.6475,0.38228109,0.23809582,-0.040637508,4.7294793,0.345752,2365.8621
15.0817,-0.069432594,2366.6631,0.37461391,0.24998622,-0.042838842,4.7295003,0.34575161,2365.8777
15.0818,-0.068053208,2366.679,0.36657703,0.26162991,-0.044997927,4.7295213,0.34575123,2365.8936
15.0819,-0.066606708,2366.6946,0.35817835,0.27301541,-0.047112633,4.7295423,0.34575084,2365.9092
15.082,-0.065094516,2366.7102,0.34942618,0.28413153,-0.049180873,4.7295632,0.34575042,2365.9248
15.0821,-0.063518122,2366.7258,0.3403292,0.2949672,-0.051200613,4.7295837,0.34575003,2365.9404
15.0822,-0.061879087,2366.7417,0.33089632,0.30551183,-0.053169858,4.7296047,0.34574965,2365.9563
15.0823,-0.060179029,2366.7573,0.32113686,0.31575495,-0.055086665,4.7296257,0.34574926,2365.9719
15.0824,-0.058419619,2366.7729,0.31106049,0.32568648,-0.056949146,4.7296467,0.34574887,2365.9875
15.0825,-0.056602594,2366.7888,0.30067709,0.3352966,-0.058755461,4.7296677,0.34574848,2366.0034
15.0826,-0.054729741,2366.8044,0.28999698,0.34457585,-0.060503833,4.7296886,0.34574807,2366.019
15.0827,-0.05280292,2366.8201,0.27903065,0.35351503,-0.062192533,4.7297096,0.34574768,2366.0347
15.0828,-0.050824016,2366.8359,0.26778895,0.36210537,-0.063819893,4.7297306,0.34574729,2366.0505
15.0829,-0.048794992,2366.8516,0.25628296,0.37033835,-0.065384321,4.7297516,0.3457469,2366.0662
15.083,-0.046717845,2366.8672,0.24452405,0.37820587,-0.066884257,4.7297726,0.34574652,2366.0818
15.0831,-0.044594623,2366.8828,0.2325238,0.38570014,-0.06831824,4.7297935,0.3457461,2366.0974
15.0832,-0.042427421,2366.8987,0.22029406,0.3928138,-0.069684841,4.7298145,0.34574571,2366.1133
15.0833,-0.040218376,2366.9143,0.20784689,0.3995398,-0.070982717,4.7298355,0.34574533,2366.1289
15.0834,-0.037969667,2366.9299,0.1951946,0.40587151,-0.072210588,4.729856,0.34574491,2366.1445
15.0835,-0.035683509,2366.9458,0.18234967,0.41180265,-0.073367245,4.729877,0.34574452,2366.1604
15.0836,-0.033362161,2366.9614,0.16932476,0.41732743,-0.074451543,4.729898,0.34574413,2366.176
15.0837,-0.031007908,2366.9771,0.15613273,0.42244038,-0.075462416,4.729919,0.34574375,2366.1917
15.0838,-0.028623076,2366.9927,0.14278661,0.42713642,-0.076398864,4.7299399,0.34574333,2366.2073
15.0839,-0.026210014,2367.0085,0.12929955,0.43141091,-0.077259973,4.7299609,0.34574294,2366.2231
15.084,-0.023771103,2367.0242,0.11568488,0.4352597,-0.078044884,4.7299819,0.34574255,2366.2388
15.0841,-0.021308748,2367.0398,0.10195602,0.43867892,-0.078752823,4.7300029,0.34574214,2366.2544
15.0842,-0.018825378,2367.0557,0.088126533,0.4416652,-0.07938309,4.7300239,0.34574175,2366.2703
15.0843,-0.016323442,2367.0713,0.074210063,0.44421566,-0.079935074,4.7300448,0.34574136,2366.2859
15.0844,-0.013805406,2367.0869,0.060220335,0.44632772,-0.080408223,4.7300658,0.34574097,2366.3015
15.0845,-0.011273755,2367.1028,0.046171162,0.4479993,-0.080802076,4.7300868,0.34574056,2366.3174
15.0846,-0.0087309852,2367.1184,0.032076407,0.44922876,-0.081116229,4.7301078,0.34574017,2366.333
15.0847,-0.0061796047,2367.134,0.017949982,0.45001489,-0.081350394,4.7301283,0.34573978,2366.3486
15.0848,-0.0036221291,2367.1497,0.0038058241,0.4503569,-0.081504323,4.7301493,0.34573936,2366.3643
15.0849,-0.0010610812,2367.1655,-0.010342104,0.45025447,-0.081577875,4.7301702,0.34573898,2366.3801
15.085,0.0015010135,2367.1812,-0.024479842,0.44970772,-0.081570968,4.7301912,0.34573859,2366.3958
15.0851,0.0040616281,2367.1968,-0.038593438,0.44871715,-0.081483617,4.7302122,0.34573817,2366.4114
15.0852,0.0066182376,2367.2126,-0.052668963,0.44728372,-0.081315905,4.7302332,0.34573779,2366.4272
15.0853,0.0091683194,2367.2283,-0.066692524,0.44540891,-0.081067994,4.7302542,0.34573737,2366.4429
15.0854,0.01170936,2367.2439,-0.080650285,0.44309452,-0.080740139,4.7302752,0.34573698,2366.4585
15.0855,0.014238853,2367.2598,-0.094528474,0.44034284,-0.080332652,4.7302961,0.34573659,2366.4744
15.0856,0.016754303,2367.2754,-0.10831338,0.43715659,-0.079845935,4.7303171,0.34573618,2366.49
15.0857,0.019253232,2367.291,-0.12199142,0.43353891,-0.079280481,4.7303381,0.34573579,2366.5056
15.0858,0.02173317,2367.3066,-0.13554908,0.4294934,-0.078636833,4.7303591,0.34573537,2366.5212
15.0859,0.024191678,2367.3225,-0.14897299,0.425024,-0.077915631,4.7303801,0.34573498,2366.5371
15.086,0.026626324,2367.3381,-0.16224989,0.42013517,-0.077117585,4.7304006,0.34573457,2366.5527
15.0861,0.029034713,2367.3538,-0.17536668,0.41483173,-0.07624349,4.7304215,0.34573418,2366.5684
15.0862,0.031414468,2367.3696,-0.18831043,0.40911886,-0.075294197,4.7304425,0.34573379,2366.5842
15.0863,0.033763241,2367.3853,-0.20106836,0.40300223,-0.074270651,4.7304635,0.34573337,2366.5999
15.0864,0.036078718,2367.4009,-0.21362786,0.39648789,-0.073173851,4.7304845,0.34573299,2366.6155
15.0865,0.03835861,2367.4165,-0.22597656,0.38958228,-0.072004892,4.7305055,0.34573257,2366.6313
15.0866,0.040600672,2367.4324,-0.23810224,0.38229215,-0.070764914,4.7305264,0.34573218,2366.647
15.0867,0.042802695,2367.448,-0.24999298,0.37462476,-0.069455147,4.7305474,0.34573177,2366.6626
15.0868,0.044962507,2367.4636,-0.261637,0.36658764,-0.068076886,4.7305684,0.34573138,2366.6782
15.0869,0.047077972,2367.4795,-0.27302286,0.35818875,-0.066631481,4.7305894,0.34573096,2366.6941
15.087,0.04914701,2367.4951,-0.28413928,0.34943637,-0.065120362,4.7306104,0.34573057,2366.7097
15.0871,0.051167578,2367.5107,-0.29497528,0.34033909,-0.063545026,4.7306314,0.34573016,2366.7253
15.0872,0.053137682,2367.5266,-0.30552021,0.33090597,-0.061907016,4.7306523,0.34572977,2366.7412
15.0873,0.055055384,2367.5422,-0.31576365,0.32114625,-0.060207952,4.7306728,0.34572938,2366.7568
15.0874,0.056918789,2367.5579,-0.32569546,0.31106958,-0.058449507,4.7306938,0.34572896,2366.7725
15.0875,0.058726057,2367.5735,-0.33530587,0.30068591,-0.05663342,4.7307148,0.34572855,2366.7881
15.0876,0.060475409,2367.5894,-0.34458536,0.29000551,-0.054761481,4.7307358,0.34572816,2366.804
15.0877,0.062165119,2367.605,-0.35352483,0.27903888,-0.052835532,4.7307568,0.34572774,2366.8196
15.0878,0.063793518,2367.6206,-0.36211541,0.26779687,-0.050857477,4.7307777,0.34572735,2366.8352
15.0879,0.065359011,2367.6365,-0.37034863,0.25629056,-0.048829265,4.7307987,0.34572694,2366.8511
15.088,0.066860035,2367.6521,-0.37821639,0.24453132,-0.046752892,4.7308197,0.34572655,2366.8667
15.0881,0.068295129,2367.6677,-0.3857109,0.23253073,-0.044630416,4.7308407,0.34572613,2366.8823
15.0882,0.069662862,2367.6836,-0.39282474,0.22030064,-0.042463921,4.7308617,0.34572574,2366.8982
15.0883,0.070961893,2367.6992,-0.39955094,0.20785315,-0.040255547,4.7308826,0.34572533,2366.9138
15.0884,0.072190948,2367.7148,-0.40588284,0.1952005,-0.038007472,4.7309036,0.34572494,2366.9294
15.0885,0.073348798,2367.7305,-0.41181418,0.18235521,-0.035721913,4.7309246,0.34572452,2366.9451
15.0886,0.07443431,2367.7463,-0.41733915,0.16932993,-0.033401124,4.7309451,0.34572411,2366.9609
15.0887,0.075446419,2367.762,-0.42245221,0.15613754,-0.031047394,4.7309661,0.34572372,2366.9766
15.0888,0.07638412,2367.7776,-0.4271484,0.14279103,-0.028663045,4.7309871,0.3457233,2366.9922
15.0889,0.07724648,2367.7935,-0.43142304,0.1293036,-0.026250428,4.7310081,0.34572291,2367.0081
15.089,0.078032665,2367.8091,-0.43527195,0.11568855,-0.02381192,4.731029,0.3457225,2367.0237
15.0891,0.078741893,2367.8247,-0.43869126,0.1019593,-0.021349927,4.73105,0.34572208,2367.0393
15.0892,0.079373464,2367.8406,-0.44167766,0.088129424,-0.01886688,4.731071,0.34572169,2367.0552
15.0893,0.079926759,2367.8562,-0.4442282,0.074212559,-0.016365226,4.731092,0.34572127,2367.0708
15.0894,0.080401219,2367.8718,-0.44634032,0.060222436,-0.01384743,4.731113,0.34572086,2367.0864
15.0895,0.080796391,2367.8875,-0.44801196,0.046172865,-0.011315979,4.7311339,0.34572047,2367.1021
15.0896,0.081111878,2367.9033,-0.44924149,0.032077711,-0.0087733669,4.7311549,0.34572005,2367.1179
15.0897,0.081347376,2367.9189,-0.45002764,0.017950887,-0.0062221019,4.7311759,0.34571967,2367.1335
15.0898,0.081502639,2367.9346,-0.45036969,0.0038063293,-0.0036647003,4.7311969,0.34571925,2367.1492
15.0899,0.081577525,2367.9504,-0.45026729,-0.010342,-0.0011036842,4.7312174,0.34571883,2367.165
15.09,0.081571959,2367.9661,-0.4497205,-0.02448014,0.0014584207,4.7312384,0.34571844,2367.1807
15.0901,0.081485949,2367.9817,-0.4487299,-0.038594138,0.0040190872,4.7312593,0.34571803,2367.1963
15.0902,0.081319571,2367.9973,-0.44729647,-0.052670062,0.0065757907,4.7312803,0.34571761,2367.2119
15.0903,0.081072994,2368.0132,-0.44542161,-0.066694021,0.0091260094,4.7313013,0.34571719,2367.2278
15.0904,0.080746457,2368.0288,-0.44310716,-0.080652185,0.011667227,4.7313223,0.3457168,2367.2434
15.0905,0.080340289,2368.0444,-0.44035542,-0.094530761,0.01419694,4.7313433,0.34571639,2367.259
15.0906,0.079854891,2368.0603,-0.43716908,-0.10831607,0.016712651,4.7313643,0.34571597,2367.2749
15.0907,0.079290733,2368.0759,-0.43355134,-0.1219945,0.019211879,4.7313852,0.34571558,2367.2905
15.0908,0.078648381,2368.0916,-0.42950571,-0.13555254,0.021692161,4.7314062,0.34571517,2367.3062
15.0909,0.077928461,2368.1074,-0.42503622,-0.14897683,0.02415105,4.7314272,0.34571475,2367.322
15.091,0.077131689,2368.123,-0.42014724,-0.16225412,0.026586121,4.7314482,0.34571436,2367.3376
15.0911,0.076258846,2368.1387,-0.41484365,-0.17537129,0.028994972,4.7314692,0.34571394,2367.3533
15.0912,0.075310789,2368.1543,-0.40913063,-0.18831541,0.031375229,4.7314897,0.34571353,2367.3689
15.0913,0.074288465,2368.1702,-0.40301386,-0.20107371,0.033724543,4.7315106,0.34571311,2367.3848
15.0914,0.073192872,2368.1858,-0.39649934,-0.21363357,0.036040593,4.7315316,0.34571272,2367.4004
15.0915,0.072025098,2368.2014,-0.38959351,-0.22598262,0.038321104,4.7315526,0.3457123,2367.416
15.0916,0.07078629,2368.2173,-0.38230321,-0.23810866,0.040563822,4.7315736,0.34571189,2367.4319
15.0917,0.069477677,2368.2329,-0.37463561,-0.24999975,0.042766534,4.7315946,0.34571147,2367.4475
15.0918,0.068100534,2368.2485,-0.36659828,-0.26164412,0.044927068,4.7316155,0.34571108,2367.4631
15.0919,0.066656232,2368.2644,-0.35819915,-0.27303028,0.047043294,4.7316365,0.34571066,2367.479
15.092,0.065146193,2368.28,-0.34944654,-0.28414702,0.049113128,4.7316575,0.34571025,2367.4946
15.0921,0.063571908,2368.2957,-0.34034902,-0.29498336,0.051134523,4.7316785,0.34570983,2367.5103
15.0922,0.061934918,2368.3113,-0.33091563,-0.30552858,0.053105488,4.7316995,0.34570941,2367.5259
15.0923,0.060236853,2368.3271,-0.32115564,-0.31577232,0.05502408,4.7317204,0.345709,2367.5417
15.0924,0.058479376,2368.3428,-0.3110787,-0.32570443,0.056888409,4.7317414,0.34570861,2367.5574
15.0925,0.056664228,2368.3584,-0.30069476,-0.33531511,0.058696628,4.7317619,0.34570819,2367.573
15.0926,0.054793198,2368.3743,-0.29001406,-0.3445949,0.060446963,4.7317829,0.34570777,2367.5889
15.0927,0.052868128,2368.3899,-0.27904713,-0.35353461,0.062137682,4.7318039,0.34570736,2367.6045
15.0928,0.050890915,2368.4055,-0.2678048,-0.36212546,0.06376712,4.7318249,0.34570694,2367.6201
15.0929,0.048863515,2368.4214,-0.25629818,-0.37035891,0.065333672,4.7318459,0.34570652,2367.636
15.093,0.046787925,2368.437,-0.24453859,-0.37822691,0.066835791,4.7318668,0.34570614,2367.6516
15.0931,0.04466619,2368.4526,-0.23253767,-0.38572162,0.068271987,4.7318878,0.34570572,2367.6672
15.0932,0.042500407,2368.4683,-0.22030726,-0.39283571,0.06964086,4.7319088,0.3457053,2367.6829
15.0933,0.040292703,2368.4841,-0.20785941,-0.39956209,0.070941053,4.7319298,0.34570488,2367.6987
15.0934,0.038045265,2368.4998,-0.1952064,-0.40589419,0.072171278,4.7319508,0.34570447,2367.7144
15.0935,0.035760306,2368.5154,-0.18236075,-0.41182572,0.073330328,4.7319717,0.34570405,2367.73
15.0936,0.03344008,2368.5312,-0.16933511,-0.41735083,0.074417055,4.7319927,0.34570363,2367.7458
15.0937,0.031086871,2368.5469,-0.15614234,-0.42246407,0.075430393,4.7320132,0.34570321,2367.7615
15.0938,0.028703004,2368.5625,-0.14279547,-0.42716041,0.076369338,4.7320342,0.34570283,2367.7771
15.0939,0.02629083,2368.5781,-0.12930766,-0.43143517,0.077232964,4.7320552,0.34570241,2367.7927
15.094,0.023852728,2368.594,-0.11569222,-0.4352842,0.078020424,4.7320762,0.34570199,2367.8086
15.0941,0.021391101,2368.6096,-0.1019626,-0.43870363,0.078730941,4.7320971,0.34570158,2367.8242
15.0942,0.018908376,2368.6252,-0.088132322,-0.44169012,0.079363808,4.7321181,0.34570116,2367.8398
15.0943,0.016407004,2368.6411,-0.074215062,-0.44424072,0.079918407,4.7321391,0.34570074,2367.8557
15.0944,0.013889452,2368.6567,-0.060224548,-0.44635293,0.080394186,4.7321601,0.34570032,2367.8713
15.0945,0.0113582,2368.6724,-0.046174578,-0.44802463,0.080790684,4.7321811,0.34569991,2367.887
15.0946,0.0088157458,2368.6882,-0.032079026,-0.44925418,0.081107497,4.7322021,0.34569949,2367.9028
15.0947,0.0062645976,2368.7039,-0.017951801,-0.4500404,0.081344321,4.732223,0.34569907,2367.9185
15.0948,0.0037072708,2368.7195,-0.0038068434,-0.45038247,0.081500925,4.732244,0.34569865,2367.9341
15.0949,0.0011462878,2368.7351,0.010341887,-0.45028007,0.081577152,4.732265,0.34569824,2367.9497
15.095,-0.0014158261,2368.751,0.024480429,-0.44973329,0.08157292,4.7322855,0.34569782,2367.9656
15.0951,-0.0039765439,2368.7666,0.038594827,-0.44874266,0.081488244,4.7323065,0.3456974,2367.9812
15.0952,-0.0065333406,2368.7822,0.052671153,-0.4473092,0.081323199,4.7323275,0.34569699,2367.9968
15.0953,-0.0090836938,2368.7981,0.066695511,-0.4454343,0.081077956,4.7323484,0.34569657,2368.0127
15.0954,-0.011625089,2368.8137,0.08065407,-0.44311979,0.080752745,4.7323694,0.34569615,2368.0283
15.0955,-0.014155019,2368.8293,0.094533049,-0.440368,0.080347903,4.7323904,0.34569573,2368.0439
15.0956,-0.016670989,2368.8452,0.10831875,-0.43718159,0.079863809,4.7324114,0.34569532,2368.0598
15.0957,-0.019170519,2368.8608,0.12199757,-0.43356374,0.079300955,4.7324324,0.3456949,2368.0754
15.0958,-0.021651143,2368.8765,0.135556,-0.42951801,0.0786599,4.7324533,0.34569448,2368.0911
15.0959,-0.024110414,2368.8921,0.14898068,-0.42504841,0.077941261,4.7324743,0.34569407,2368.1067
15.096,-0.026545906,2368.908,0.16225834,-0.42015931,0.077145755,4.7324953,0.34569365,2368.1226
15.0961,-0.028955219,2368.9236,0.17537589,-0.41485557,0.076274171,4.7325163,0.34569323,2368.1382
15.0962,-0.031335976,2368.9392,0.18832038,-0.4091424,0.075327359,4.7325373,0.34569281,2368.1538
15.0963,-0.033685829,2368.9551,0.20107904,-0.40302548,0.074306257,4.7325578,0.3456924,2368.1697
15.0964,-0.036002461,2368.9707,0.21363927,-0.39651078,0.073211871,4.7325788,0.34569198,2368.1853
15.0965,-0.038283583,2368.9863,0.22598867,-0.38960478,0.072045289,4.7325997,0.34569156,2368.2009
15.0966,-0.040526953,2369.002,0.23811507,-0.38231429,0.070807651,4.7326207,0.34569114,2368.2166
15.0967,-0.042730354,2369.0178,0.2500065,-0.37464648,0.069500178,4.7326417,0.34569073,2368.2324
15.0968,-0.044891614,2369.0334,0.26165122,-0.36660892,0.06812416,4.7326627,0.34569028,2368.248
15.0969,-0.0470086,2369.0491,0.2730377,-0.35820958,0.06668096,4.7326837,0.34568986,2368.2637
15.097,-0.049079224,2369.0649,0.28415477,-0.3494567,0.065171994,4.7327046,0.34568945,2368.2795
15.0971,-0.051101446,2369.0806,0.2949914,-0.34035894,0.063598759,4.7327256,0.34568903,2368.2952
15.0972,-0.053073272,2369.0962,0.30553696,-0.33092529,0.061962798,4.7327466,0.34568861,2368.3108
15.0973,-0.054992754,2369.1121,0.315781,-0.32116506,0.060265731,4.7327676,0.34568819,2368.3267
15.0974,-0.056858003,2369.1277,0.32571337,-0.31108782,0.058509227,4.7327886,0.34568778,2368.3423
15.0975,-0.058667179,2369.1433,0.33532435,-0.30070359,0.056695018,4.7328095,0.34568736,2368.3579
15.0976,-0.060418494,2369.1589,0.3446044,-0.29002258,0.054824896,4.73283,0.34568694,2368.3735
15.0977,-0.062110223,2369.1748,0.35354438,-0.27905536,0.052900702,4.732851,0.3456865,2368.3894
15.0978,-0.0637407,2369.1904,0.36213547,-0.26781273,0.050924338,4.732872,0.34568608,2368.405
15.0979,-0.06530831,2369.2061,0.3703692,-0.25630578,0.048897751,4.732893,0.34568566,2368.4207
15.098,-0.066811517,2369.2219,0.3782374,-0.24454588,0.046822939,4.732914,0.34568524,2368.4365
15.0981,-0.068248831,2369.2375,0.38573235,-0.23254463,0.044701949,4.732935,0.34568483,2368.4521
15.0982,-0.069618829,2369.2532,0.39284664,-0.22031386,0.042536873,4.7329559,0.34568441,2368.4678
15.0983,-0.070920177,2369.269,0.39957324,-0.20786567,0.040329847,4.7329769,0.34568396,2368.4836
15.0984,-0.072151579,2369.2847,0.40590551,-0.19521232,0.038083047,4.7329979,0.34568354,2368.4993
15.0985,-0.073311821,2369.3003,0.41183722,-0.1823663,0.035798684,4.7330189,0.34568313,2368.5149
15.0986,-0.074399769,2369.3159,0.41736251,-0.1693403,0.03347902,4.7330399,0.34568271,2368.5305
15.0987,-0.075414337,2369.3318,0.4224759,-0.15614717,0.031126335,4.7330608,0.34568229,2368.5464
15.0988,-0.076354526,2369.3474,0.42717239,-0.14279991,0.028742954,4.7330818,0.34568185,2368.562
15.0989,-0.077219419,2369.363,0.4314473,-0.12931173,0.026331225,4.7331023,0.34568143,2368.5776
15.099,-0.078008153,2369.3789,0.43529645,-0.1156959,0.023893528,4.7331233,0.34568101,2368.5935
15.0991,-0.078719951,2369.3945,0.43871599,-0.10196589,0.021432266,4.7331443,0.34568059,2368.6091
15.0992,-0.079354122,2369.4102,0.44170257,-0.088135235,0.018949866,4.7331653,0.34568018,2368.6248
15.0993,-0.079910025,2369.426,0.44425327,-0.07421758,0.016448779,4.7331862,0.34567973,2368.6406
15.0994,-0.080387123,2369.4417,0.44636554,-0.060226668,0.013931467,4.7332072,0.34567931,2368.6562
15.0995,-0.080784939,2369.4573,0.4480373,-0.046176303,0.011400416,4.7332282,0.3456789,2368.6719
