"time","PIQS.x","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.w","powerSensorQS.flange_a.phi"
9.9148500000000013,14312.629077270491,26.144319751903279,152.35758117260784,1544.3488361962877
9.9149000000000012,14312.766577771894,26.144791959848057,152.35752792484814,1544.356454073949
9.914950000000001,14312.904078397911,26.14526417311755,152.35747467679286,1544.3640719489483
9.9150000000000009,14313.041579148547,26.145736391711804,152.35742142844191,1544.3716898212854
9.9150500000000008,14313.179080023801,26.146208615630847,152.35736817979546,1544.3793076909596
9.9151000000000007,14313.316581023682,26.146680844874705,152.35731493085333,1544.3869255579716
9.9151500000000006,14313.454082148182,26.147153079443409,152.35726168161554,1544.3945434223212
9.9152000000000005,14313.591583397305,26.147625319336981,152.35720843208225,1544.4021612840086
9.9152500000000003,14313.729084771057,26.148097564555464,152.35715518225322,1544.4097791430333
9.9153000000000002,14313.866586269434,26.148569815098881,152.35710193212864,1544.4173969993956
9.9153500000000001,14314.004087892439,26.149042070967258,152.35704868170839,1544.4250148530953
9.9154,14314.141589640078,26.149514332160621,152.35699543099253,1544.4326327041324
9.9154499999999999,14314.279091512346,26.149986598679018,152.35694217998099,1544.440250552507
9.9154999999999998,14314.416593509246,26.15045887052246,152.35688892867384,1544.4478683982197
9.9155499999999996,14314.554095630783,26.150931147690986,152.35683567707099,1544.4554862412692
9.9156000000000013,14314.691597876958,26.151403430184637,152.35678242517247,1544.4631040816569
9.9156500000000012,14314.829100247765,26.15187571800341,152.35672917297833,1544.4707219193815
9.9157000000000011,14314.966602743212,26.152348011147357,152.3566759204885,1544.4783397544431
9.915750000000001,14315.1041053633,26.152820309616505,152.35662266770302,1544.4859575868425
9.9158000000000008,14315.241608108028,26.153292613410876,152.35656941462184,1544.4935754165792
9.9158500000000007,14315.379110977397,26.15376492253051,152.35651616124497,1544.5011932436535
9.9159000000000006,14315.516613971413,26.154237236975426,152.35646290757242,1544.5088110680647
9.9159500000000005,14315.654117090073,26.154709556745662,152.35640965360417,1544.5164288898138
9.9160000000000004,14315.791620333381,26.155181881841248,152.35635639934023,1544.5240467088997
9.9160500000000003,14315.929123701337,26.155654212262206,152.35630314478058,1544.5316645253233
9.9161000000000001,14316.066627193943,26.156126548008579,152.35624988992518,1544.5392823390844
9.91615,14316.2041308112,26.156598889080371,152.35619663477411,1544.5469001501822
9.9161999999999999,14316.341634553111,26.157071235477641,152.35614337932731,1544.5545179586177
9.9162499999999998,14316.479138419676,26.157543587200401,152.35609012358478,1544.5621357643902
9.9162999999999997,14316.616642410898,26.158015944248682,152.35603686754652,1544.5697535674999
